Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-07-11,20.148,20.318,20.001,20.11,3055801
2012-07-12,20.05,20.191,19.921,19.982,3645217
2012-07-13,20.136,20.534,20.018,20.447,3972486
2012-07-16,20.44,20.632,20.348,20.447,2524504
2012-07-17,20.447,20.552,20.27,20.447,2449473
2012-07-18,20.509,20.937,20.337,20.937,6839376
2012-07-19,20.943,21.328,20.857,21.183,6147573
2012-07-20,21.243,21.323,20.937,21.053,5206231
2012-07-23,20.569,20.754,20.344,20.344,2741023
2012-07-24,20.344,20.784,20.344,20.625,4679204
2012-07-25,20.6,20.919,20.509,20.662,3292921
2012-07-26,20.723,21.17,20.723,20.723,3685218
2012-07-27,20.931,21.402,20.925,21.336,4286182
2012-07-30,21.336,21.946,21.268,21.946,4433509
2012-07-31,21.789,21.824,21.531,21.672,5053517
2012-08-01,21.55,21.72,21.25,21.367,2001176
2012-08-02,21.305,21.489,21.213,21.305,2142210
2012-08-03,21.243,21.946,21.243,21.916,1855824
2012-08-06,21.856,22.332,21.794,22.199,2403226
2012-08-07,22.253,22.26,21.917,22.212,1861402
2012-08-08,22.021,22.253,21.99,22.253,1372818
2012-08-09,22.285,22.651,22.265,22.646,5667625
2012-08-10,22.529,22.737,22.362,22.522,2569977
2012-08-13,22.376,22.768,22.242,22.468,2246396
2012-08-14,22.553,22.59,22.345,22.456,1776439
2012-08-16,22.638,22.829,22.481,22.572,6152188
2012-08-17,22.529,22.737,22.345,22.345,1719404
2012-08-20,22.345,22.468,21.818,21.946,8122070
2012-08-21,22.04,22.131,21.954,22.07,5832924
2012-08-22,22.008,22.008,21.55,21.672,10997347
2012-08-23,21.794,21.912,21.629,21.912,1635095
2012-08-24,21.758,22.192,21.758,22.162,8032014
2012-08-27,22.162,22.277,21.985,22.07,4162406
2012-08-28,22.142,22.318,21.944,21.959,4119824
2012-08-29,22.259,22.351,21.554,21.867,6297577
2012-08-30,21.855,22.121,21.678,21.94,2736431
2012-08-31,21.9,22.664,21.88,22.552,6106251
2012-09-03,22.376,22.449,22.076,22.076,2111154
2012-09-04,22.083,22.292,21.944,21.944,3698160
2012-09-05,21.972,22.513,21.972,22.494,2263404
2012-09-06,22.52,22.9,22.488,22.585,9337628
2012-09-07,22.696,22.716,22.488,22.716,2234311
2012-09-10,22.611,22.847,22.552,22.768,2838629
2012-09-11,22.834,23.035,22.691,23.035,1868848
2012-09-12,23.043,23.559,22.977,23.453,4501165
2012-09-13,23.434,23.624,23.303,23.467,2733612
2012-09-14,23.688,23.806,23.499,23.716,3139623
2012-09-17,23.695,23.716,23.401,23.453,2538837
2012-09-18,23.453,23.794,23.383,23.794,1608689
2012-09-19,23.761,23.944,23.42,23.42,4588044
2012-09-20,23.408,23.624,23.33,23.499,3285856
2012-09-21,23.493,23.819,23.31,23.728,5895443
2012-09-24,23.519,23.753,23.434,23.72,2113247
2012-09-25,23.695,24.022,23.624,23.688,4028925
2012-09-26,23.499,23.683,23.395,23.434,5234470
2012-09-27,23.486,23.728,23.278,23.728,4562661
2012-09-28,23.565,23.716,23.416,23.499,3016180
2012-10-01,23.499,23.884,23.408,23.884,2163123
2012-10-02,23.871,24.054,23.753,23.925,3002561
2012-10-03,23.826,24.126,23.761,23.892,2387026
2012-10-04,24.022,24.126,23.662,23.662,1968407
2012-10-05,23.892,24.277,23.728,24.204,2758413
2012-10-08,24.113,24.929,24.054,24.61,4398467
2012-10-09,24.55,24.852,24.23,24.478,3998380
2012-10-10,24.478,24.921,24.191,24.74,2409341
2012-10-11,24.676,24.987,24.622,24.936,1662583
2012-10-12,24.929,25.066,24.676,24.968,3821543
2012-10-15,24.871,25.001,24.708,24.805,1972665
2012-10-16,25.001,25.001,24.55,24.577,4220060
2012-10-17,24.543,24.805,24.282,24.805,4384610
2012-10-18,24.798,24.863,24.635,24.805,1896075
2012-10-19,24.798,24.798,24.492,24.492,2222820
2012-10-22,24.492,24.676,24.459,24.543,2523588
2012-10-23,24.543,24.786,24.315,24.315,1844381
2012-10-24,24.249,24.643,24.249,24.472,1661287
2012-10-25,24.347,24.648,24.347,24.648,1748071
2012-10-26,24.511,24.511,24.093,24.211,1753424
2012-10-29,24.06,24.478,23.957,24.472,1287368
2012-10-30,24.315,24.676,24.315,24.478,1010722
2012-10-31,24.543,24.786,24.347,24.347,1353728
2012-11-02,24.543,25.138,24.426,25.099,4502676
2012-11-05,24.805,25.437,24.68,25.307,2917562
2012-11-06,25.261,25.302,24.889,24.929,2029724
2012-11-07,24.936,25.217,24.844,25.066,2447069
2012-11-08,25.099,25.386,24.936,25.327,2975026
2012-11-09,25.209,25.359,25.131,25.261,2119742
2012-11-12,25.217,25.424,25.007,25.196,2271695
2012-11-13,25.112,25.32,25.001,25.196,2507840
2012-11-14,25.327,25.654,25.196,25.392,4262904
2012-11-15,25.131,25.451,25.104,25.327,1833462
2012-11-16,25.386,25.418,25.204,25.228,1211765
2012-11-19,25.228,25.418,25.228,25.348,1479513
2012-11-20,25.353,25.451,25.269,25.392,1815703
2012-11-21,25.327,25.588,25.302,25.581,4130280
2012-11-22,25.569,25.705,25.484,25.484,2568537
2012-11-23,25.458,25.77,25.458,25.77,1732857
2012-11-26,25.626,25.896,25.464,25.464,2290977
2012-11-27,25.72,25.836,25.562,25.777,2139808
2012-11-28,25.725,25.881,25.131,25.204,4691693
2012-11-29,25.392,25.576,25.138,25.138,3172369
2012-11-30,25.196,25.764,24.798,25.764,3468759
2012-12-03,25.712,26.032,25.588,25.914,2318310
2012-12-04,25.81,26.11,25.784,26.104,1694235
2012-12-05,26.11,26.828,26.045,26.828,3659680
2012-12-06,26.769,26.96,26.502,26.96,3158333
2012-12-07,26.894,26.894,26.372,26.372,2039369
2012-12-10,26.11,26.469,25.979,26.437,3210146
2012-12-11,26.437,26.553,26.155,26.502,3040504
2012-12-12,26.684,27.017,26.476,26.96,3038388
2012-12-13,26.828,27.077,26.697,27.004,1268896
2012-12-14,26.992,27.409,26.867,27.409,1941894
2012-12-17,27.352,27.872,27.298,27.872,2717994
2012-12-18,27.938,28.258,27.689,28.258,3729846
2012-12-19,28.264,28.584,28.14,28.454,5453640
2012-12-20,28.232,28.819,27.546,27.847,6714102
2012-12-21,27.611,28.538,27.305,28.538,7376537
2012-12-27,28.389,28.721,28.213,28.408,1208840
2012-12-28,28.395,28.623,28.218,28.526,1572566
2013-01-02,28.728,28.852,28.264,28.721,1451490
2013-01-03,28.538,28.709,28.304,28.558,2050574
2013-01-04,28.264,28.395,27.422,27.611,3278279
2013-01-07,27.578,27.663,26.998,27.143,3634333
2013-01-08,26.992,27.507,26.861,27.352,2552172
2013-01-09,27.409,27.677,27.233,27.677,1218248
2013-01-10,27.652,27.742,27.089,27.352,3050747
2013-01-11,27.527,27.527,26.664,26.855,2535959
2013-01-14,26.985,26.985,25.914,26.039,4516140
2013-01-15,25.921,26.085,25.692,25.784,3636355
2013-01-16,25.784,26.568,25.654,26.568,7221312
2013-01-17,26.568,26.627,26.201,26.305,3043146
2013-01-18,26.502,26.561,26.273,26.305,3583210
2013-01-21,26.305,26.542,26.169,26.514,2106693
2013-01-22,26.561,26.697,26.45,26.659,1539332
2013-01-23,26.646,26.96,26.262,26.424,4644532
2013-01-24,26.312,26.763,26.155,26.692,3873058
2013-01-25,26.502,26.822,26.176,26.372,3054838
2013-01-28,26.305,26.437,25.986,26.437,1406969
2013-01-29,26.444,26.502,26.053,26.397,2693586
2013-01-30,26.372,26.548,26.122,26.176,2223546
2013-01-31,26.097,26.697,25.993,26.6,3181480
2013-02-01,26.633,26.861,26.469,26.619,1617254
2013-02-04,26.763,26.861,26.176,26.176,1657612
2013-02-05,26.372,26.372,25.986,26.273,3544516
2013-02-06,26.372,26.372,25.993,26.064,2485704
2013-02-07,26.039,26.332,25.999,26.11,2536708
2013-02-08,26.339,26.679,26.064,26.651,3665283
2013-02-11,26.659,26.88,26.581,26.763,1474208
2013-02-12,26.697,27.017,26.574,26.75,1827776
2013-02-13,26.763,26.985,26.639,26.763,1509892
2013-02-14,26.763,26.828,26.405,26.43,1199871
2013-02-15,26.411,26.756,26.327,26.73,997614
2013-02-18,26.724,26.88,26.633,26.744,847064
2013-02-19,26.651,26.946,26.651,26.946,1467048
2013-02-20,26.96,27.05,26.633,26.664,1774203
2013-02-21,26.548,26.633,26.195,26.627,1970131
2013-02-22,26.614,26.697,26.332,26.692,1246676
2013-02-25,26.783,26.927,26.509,26.828,2252462
2013-02-26,26.444,26.671,26.339,26.339,2712832
2013-02-27,26.411,26.437,26.129,26.242,2357623
2013-02-28,26.392,26.417,26.122,26.299,3186084
2013-03-01,26.242,26.462,26.188,26.45,2636444
2013-03-04,26.262,26.6,26.262,26.482,1316533
2013-03-05,26.607,26.894,26.462,26.834,2245457
2013-03-06,26.894,27.652,26.874,27.638,5666542
2013-03-07,27.611,28.134,27.507,28.069,3481177
2013-03-08,28.069,28.258,27.749,27.834,2753179
2013-03-11,27.827,27.931,27.527,27.546,1807842
2013-03-12,27.644,27.644,27.305,27.396,3337348
2013-03-13,27.22,27.259,27.024,27.077,12070360
2013-03-14,27.077,27.286,27.077,27.187,5613706
2013-03-15,27.155,27.259,27.089,27.122,9695824
2013-03-18,27.024,27.22,26.482,26.639,4581169
2013-03-19,26.75,26.927,26.594,26.659,2130530
2013-03-20,26.842,27.115,26.717,26.834,3583852
2013-03-21,27.083,27.083,26.633,26.664,5210454
2013-03-22,26.684,26.697,26.378,26.469,2130912
2013-03-25,26.6,26.664,26.176,26.176,2190480
2013-03-26,26.351,26.73,26.11,26.671,2509279
2013-03-27,26.671,26.861,26.372,26.542,1960949
2013-03-28,26.372,26.627,26.305,26.372,1674692
2013-04-02,26.697,26.697,26.11,26.495,1384023
2013-04-03,26.267,26.45,25.914,26.045,2397316
2013-04-04,26.11,26.176,25.797,25.967,2254020
2013-04-05,25.979,26.482,25.855,26.104,4359049
2013-04-08,26.372,26.697,26.267,26.437,4924828
2013-04-09,26.646,26.822,26.327,26.392,4497502
2013-04-10,26.619,26.802,26.444,26.646,6150630
2013-04-11,26.633,27.384,26.633,27.384,3097207
2013-04-12,27.384,27.761,27.253,27.638,3834853
2013-04-15,27.605,27.631,27.056,27.143,5078245
2013-04-17,27.272,27.272,26.697,26.828,3007522
2013-04-18,26.828,26.942,26.502,26.502,3115703
2013-04-19,26.694,26.861,26.437,26.525,1273844
2013-04-22,26.806,26.985,26.619,26.769,1342665
2013-04-23,26.822,27.077,26.633,27.011,3286047
2013-04-24,27.011,27.298,26.568,26.942,2414587
2013-04-25,27.024,27.187,26.839,27.131,2287670
2013-04-26,27.151,27.802,27.028,27.677,2662518
2013-04-29,27.919,28.2,27.76,28.102,2126129
2013-04-30,28.33,28.435,27.847,28.428,3139933
2013-05-02,28.428,29.211,28.29,28.888,3009401
2013-05-06,28.874,29.361,28.574,29.361,4352375
2013-05-07,29.309,29.374,29.124,29.244,2019482
2013-05-08,29.237,29.655,29.113,29.44,2323200
2013-05-09,29.374,29.619,28.982,29.341,3080709
2013-05-10,29.113,29.309,28.912,29.244,1047347
2013-05-13,29.116,29.309,28.982,29.244,2330598
2013-05-14,29.244,29.302,28.859,28.872,3679223
2013-05-15,29.341,29.341,28.398,28.771,4617233
2013-05-16,28.721,28.721,28.29,28.297,3418660
2013-05-17,28.232,28.382,28.206,28.317,3646513
2013-05-20,28.353,28.827,28.238,28.238,1128146
2013-05-21,28.428,28.799,28.105,28.753,2357361
2013-05-22,28.819,28.967,28.59,28.59,2140891
2013-05-23,28.786,29.701,28.406,28.467,4681061
2013-05-24,28.753,28.852,28.656,28.813,1170098
2013-05-27,29.048,29.244,28.824,29.244,1901690
2013-05-28,29.231,29.616,29.179,29.24,1541032
2013-05-29,29.113,29.361,29.048,29.179,4963534
2013-05-31,29.068,30.027,29.068,30.027,6255006
2013-06-03,29.948,29.962,29.39,29.505,3234137
2013-06-04,29.374,29.505,28.796,28.885,3751208
2013-06-05,28.885,28.98,28.528,28.799,3272427
2013-06-06,28.865,28.98,28.688,28.688,2146968
2013-06-07,28.728,28.982,28.728,28.819,2713117
2013-06-10,28.976,29.029,28.154,28.154,2245968
2013-06-11,28.297,28.356,27.816,28.264,3468759
2013-06-12,28.251,28.706,28.118,28.656,2913221
2013-06-13,28.33,28.893,28.32,28.656,2705339
2013-06-14,28.846,29.038,28.461,28.461,2312554
2013-06-17,28.528,28.893,28.304,28.614,1840302
2013-06-18,28.799,28.849,28.406,28.467,1647573
2013-06-19,28.656,28.849,28.33,28.33,2010395
2013-06-20,28.258,28.33,26.894,26.894,4497074
2013-06-21,27.122,27.416,26.183,26.305,11634909
2013-06-24,26.305,26.43,26.155,26.299,3760059
2013-06-25,26.43,27.253,26.299,26.697,2703565
2013-06-26,26.305,27.344,25.914,26.894,3631181
2013-06-27,26.96,27.253,25.523,26.045,5302732
2013-06-28,26.176,26.754,25.668,26.744,6303832
2013-07-01,27.024,27.024,26.384,26.456,2439671
2013-07-02,26.568,27.416,26.502,27.416,3257369
2013-07-03,26.927,27.676,26.763,27.672,4630520
2013-07-04,27.667,28.264,27.52,28.232,4533269
2013-07-05,28.33,28.33,27.481,27.869,2296389
2013-07-08,28.33,28.33,27.416,27.416,1488588
2013-07-09,27.546,27.778,27.089,27.237,2798235
2013-07-10,27.275,27.611,27.155,27.448,2762445
2013-07-11,27.872,28.197,27.814,28.102,1493287
2013-07-12,28.186,28.656,28.069,28.48,3149270
2013-07-15,28.461,28.461,28.164,28.297,1220103
2013-07-16,28.317,28.447,28.143,28.264,3234007
2013-07-17,28.304,28.552,28.167,28.456,2431881
2013-07-18,28.464,28.558,27.742,27.872,3309740
2013-07-19,27.807,28.432,27.752,28.264,1538987
2013-07-22,28.363,29.1,28.336,28.982,2128270
2013-07-23,29.048,29.407,28.973,29.368,1207174
2013-07-24,29.491,29.491,28.93,29.309,1069065
2013-07-25,29.062,29.374,28.95,29.374,1032430
2013-07-26,29.226,29.416,29.116,29.335,1516506
2013-07-29,29.335,29.498,28.865,28.865,1266230
2013-07-30,28.92,29.113,28.859,29.113,773222
2013-07-31,28.918,29.766,28.918,29.609,3473136
2013-08-01,29.701,30.013,29.636,29.961,2247562
2013-08-02,29.961,30.601,29.808,30.412,3750459
2013-08-05,30.419,30.549,29.83,30.027,1392826
2013-08-06,30.033,30.157,29.398,29.506,2366210
2013-08-07,29.472,29.691,29.309,29.505,1395764
2013-08-08,29.636,30.141,29.449,29.518,1257025
2013-08-09,29.636,29.788,29.384,29.506,1076833
2013-08-12,29.407,30.353,29.407,30.353,1451668
2013-08-13,30.354,30.677,30.037,30.092,1493049
2013-08-14,30.037,30.478,29.841,29.91,2710371
2013-08-16,29.961,30.575,29.896,30.346,1598804
2013-08-19,30.346,30.549,30.289,30.354,1101847
2013-08-20,30.354,30.354,29.974,30.027,3190842
2013-08-21,30.565,30.969,29.937,30.704,4491864
2013-08-22,30.704,31.363,30.669,30.913,2458311
2013-08-23,31.122,31.373,30.704,30.704,5392858
2013-08-26,31.053,31.363,31.053,31.157,1383143
2013-08-27,31.402,31.654,30.648,30.711,3479798
2013-08-28,30.711,30.711,30.146,30.146,1856586
2013-08-29,30.633,30.774,30.218,30.759,1258987
2013-08-30,30.854,30.877,30.359,30.561,2140866
2013-09-02,30.844,30.844,30.229,30.305,962418
2013-09-03,30.313,30.313,29.656,29.831,2277048
2013-09-04,30.006,30.04,28.261,28.763,4145957
2013-09-05,28.757,28.763,26.867,26.867,10930427
2013-09-06,27.076,28.185,26.97,27.905,6041294
2013-09-09,28.122,28.946,27.927,28.68,3269489
2013-09-10,29.168,29.86,29.134,29.797,5262398
2013-09-11,29.866,29.922,29.308,29.866,4212911
2013-09-12,29.866,30,29.619,29.727,1397321
2013-09-13,29.656,29.937,29.456,29.468,1298786
2013-09-16,29.866,30.146,29.308,29.308,1722283
2013-09-17,29.28,29.772,29.28,29.772,2146540
2013-09-18,29.587,29.86,29.385,29.85,1684208
2013-09-19,30.237,30.865,30.237,30.633,3407585
2013-09-20,30.7,30.83,30.498,30.711,3901438
2013-09-23,30.704,30.856,30.11,30.11,1936054
2013-09-24,30.481,30.844,30.11,30.582,2480612
2013-09-25,30.424,30.589,30.293,30.582,1833283
2013-09-26,30.369,30.669,30.369,30.565,1595784
2013-09-27,30.427,30.633,30.119,30.139,1357438
2013-09-30,30.006,30.065,29.448,29.594,2283364
2013-10-01,29.489,30.009,29.483,30.009,1811219
2013-10-02,30.062,30.062,29.493,29.866,1503053
2013-10-03,29.727,30.139,29.727,30.04,1094901
2013-10-04,29.877,30.177,29.552,29.672,2082773
2013-10-07,29.574,29.574,29.147,29.232,2305476
2013-10-08,29.315,29.563,28.889,28.889,2680693
2013-10-09,29.105,29.224,28.768,28.856,3232449
2013-10-10,29.096,30.704,29.03,30.704,7305669
2013-10-11,30.704,30.955,30.215,30.215,4161800
2013-10-14,30.215,30.739,30.087,30.739,1116656
2013-10-15,30.739,31.262,30.432,30.648,5780956
2013-10-16,30.648,31.367,30.648,31.192,2369184
2013-10-17,31.122,31.192,30.565,30.565,3079663
2013-10-18,30.64,30.913,30.508,30.913,2488594
2013-10-21,31.053,32.158,30.923,32.158,3299713
2013-10-22,32.086,32.158,31.75,31.96,1547349
2013-10-23,31.409,32.204,31.275,32.135,2077599
2013-10-24,32.168,32.519,32.168,32.519,2076612
2013-10-25,32.378,32.863,32.378,32.657,4337448
2013-10-28,32.693,33.052,32.693,32.797,1022273
2013-10-29,32.797,33.146,32.797,33.076,1577787
2013-10-30,33.126,33.146,32.693,32.693,2667122
2013-10-31,32.713,32.905,32.588,32.713,1472436
2013-11-04,32.797,32.863,32.591,32.828,1696483
2013-11-05,32.868,33.008,32.591,32.657,1368061
2013-11-06,32.868,33.404,32.657,33.349,3826180
2013-11-07,33.464,34.003,32.781,33.757,3747166
2013-11-08,33.298,33.406,32.846,33.064,2262108
2013-11-12,33.246,33.246,32.708,32.773,5904375
2013-11-13,32.693,32.773,32.408,32.773,3283632
2013-11-14,32.991,33.429,32.679,32.679,2124452
2013-11-15,32.846,33.487,32.809,33.04,1073764
2013-11-18,33.057,34.632,33.057,34.632,2790968
2013-11-19,34.521,34.736,34.088,34.157,4467111
2013-11-20,34.085,34.5,33.964,34.157,1836566
2013-11-21,33.981,34.223,33.735,34.011,1747046
2013-11-22,34.226,34.263,33.829,34.114,1582414
2013-11-25,34.23,34.521,33.865,34.12,3553901
2013-11-26,33.881,34.193,33.585,33.938,1738221
2013-11-27,34.044,34.085,33.647,34.085,1131298
2013-11-28,34.04,34.085,33.72,34.085,1008343
2013-11-29,34.011,34.23,33.877,34.23,1245558
2013-12-02,33.902,34.302,33.647,33.647,1232248
2013-12-03,33.865,33.902,33.137,33.137,3109232
2013-12-04,33.137,33.545,33.086,33.363,2343159
2013-12-05,33.464,33.72,33.137,33.137,2148193
2013-12-06,33.256,33.501,32.788,33.053,1922529
2013-12-09,33.2,33.429,33.108,33.429,1318924
2013-12-10,32.925,33.865,32.925,33.865,2804825
2013-12-11,33.501,34.223,33.487,34.157,2542346
2013-12-12,33.72,33.793,32.889,33.035,2167368
2013-12-13,33.251,33.647,32.854,33.2,2353210
2013-12-16,33.268,33.575,32.991,33.575,2010323
2013-12-17,33.501,33.523,32.635,32.766,2098939
2013-12-18,32.776,32.991,31.911,32.489,3342033
2013-12-19,32.773,32.955,31.463,31.99,3090035
2013-12-20,31.968,33.072,31.753,33.072,6280756
2013-12-23,33.137,33.642,32.941,32.941,1127385
2013-12-27,33.429,33.429,32.577,33.029,1421777
2013-12-30,33.029,33.029,32.591,32.696,793241
2014-01-02,33.311,33.417,32.925,33.276,712691
2014-01-03,32.92,33.19,32.647,32.738,870366
2014-01-07,32.809,32.809,32.049,32.118,2572665
2014-01-08,32.118,32.445,31.753,32.328,2806704
2014-01-09,32.118,32.598,31.536,31.536,2660377
2014-01-10,31.536,31.677,30.846,31.025,2718933
2014-01-13,31.426,31.841,31.134,31.389,2631271
2014-01-14,31.32,31.579,31.172,31.309,2703530
2014-01-15,31.499,31.826,31.317,31.426,3315342
2014-01-16,31.499,32.205,31.331,32.023,2294700
2014-01-17,32.008,32.008,31.185,31.185,4127602
2014-01-20,31.185,31.259,30.898,31.04,1341536
2014-01-21,31.11,31.823,31.025,31.586,2761458
2014-01-22,31.681,31.935,31.404,31.753,2525991
2014-01-23,31.717,31.717,31.205,31.317,4972347
2014-01-24,31.172,31.288,30.808,30.808,2588165
2014-01-27,30.588,31.207,30.17,30.395,3536702
2014-01-28,30.45,30.734,30.122,30.268,3441996
2014-01-29,30.427,30.844,29.861,30.122,2967497
2014-01-30,29.861,30.559,29.576,30.224,4385989
2014-01-31,30.224,30.352,29.874,30.042,6485499
2014-02-03,30.224,30.952,30.187,30.808,3693140
2014-02-04,30.515,30.938,30.303,30.81,2527192
2014-02-05,30.577,30.755,30.323,30.374,2453042
2014-02-06,30.584,31.681,30.486,31.681,4180474
2014-02-07,31.637,32.045,31.536,32.045,3339703
2014-02-10,31.826,32.118,31.629,31.99,1833248
2014-02-11,31.99,32.37,31.841,32.023,2283507
2014-02-12,32.19,32.572,32.045,32.555,2344908
2014-02-13,32.416,32.445,32.118,32.445,1292422
2014-02-14,32.519,32.591,32.088,32.308,1235769
2014-02-17,32.408,32.486,32.162,32.162,645985
2014-02-18,32.321,32.321,31.899,32.154,2117101
2014-02-19,32.118,32.136,31.538,31.928,1897467
2014-02-20,31.637,31.714,31.207,31.317,3619548
2014-02-21,31.463,31.819,31.335,31.335,1561586
2014-02-24,31.335,31.968,31.335,31.968,1735320
2014-02-25,31.994,32.017,31.324,31.389,2186435
2014-02-26,31.473,31.673,31.032,31.251,3367167
2014-02-27,31.317,31.455,30.854,31.167,1335814
2014-02-28,31.536,32.113,31.371,32.113,2587641
2014-03-03,30.961,31.681,30.748,30.753,4229706
2014-03-04,31.182,31.954,30.974,31.215,3475729
2014-03-05,31.528,31.753,31.029,31.251,2939401
2014-03-06,31.397,31.629,31.346,31.591,1532385
2014-03-07,31.591,31.608,31.139,31.207,992262
2014-03-10,31.222,31.437,31.025,31.134,1750544
2014-03-11,31.172,31.753,31.084,31.441,1704025
2014-03-12,31.128,31.309,29.9,30.614,7324784
2014-03-13,30.603,30.61,29.787,29.787,2245229
2014-03-14,29.569,30.224,29.481,30.224,2798639
2014-03-17,30.006,30.92,30.006,30.92,1241027
2014-03-18,30.873,31.163,30.232,30.369,2688162
2014-03-19,30.584,30.588,29.787,29.787,1860070
2014-03-20,29.73,30.297,29.653,30.122,2243053
2014-03-21,30.363,30.363,29.808,29.808,4297970
2014-03-24,30.187,30.187,29.721,29.823,928567
2014-03-25,29.861,30.297,29.861,30.129,1341203
2014-03-26,30.224,30.879,30.224,30.454,3015979
2014-03-27,30.577,30.952,30.443,30.573,1957618
2014-03-28,30.662,30.938,30.662,30.879,2060185
2014-03-31,30.952,31.281,30.952,31.281,2178620
2014-04-01,31.302,31.536,31.116,31.536,1201775
2014-04-02,31.571,31.608,31.32,31.389,1876509
2014-04-03,31.531,31.644,30.989,31.207,1879066
2014-04-04,31.2,31.629,31.029,31.536,1030455
2014-04-07,31.215,31.571,31.177,31.317,1449349
2014-04-08,31.477,31.516,30.978,31.207,2341946
2014-04-09,31.317,31.346,31.032,31.09,1781554
2014-04-10,31.295,31.445,31.073,31.193,1674788
2014-04-11,30.95,31.16,30.734,31.098,1959463
2014-04-14,30.952,31.025,30.705,30.917,1249697
2014-04-15,30.777,31.022,30.297,30.297,2177836
2014-04-16,30.734,30.734,30.195,30.199,1007427
2014-04-17,30.552,31.284,30.515,31.284,2286778
2014-04-22,31.276,31.644,31.243,31.644,983413
2014-04-23,31.666,31.666,31.182,31.36,1198801
2014-04-24,31.36,31.571,31.134,31.172,888232
2014-04-25,31.025,31.313,30.961,31.193,1457640
2014-04-28,31.302,31.445,31.062,31.416,1189665
2014-04-29,31.463,31.819,31.433,31.819,2139558
2014-04-30,31.852,31.852,31.259,31.259,1665570
2014-05-02,31.259,31.259,30.808,31.029,926545
2014-05-05,31.04,31.229,31.04,31.172,424198
2014-05-06,31.172,31.558,31.112,31.193,1094104
2014-05-07,31.172,31.302,30.974,31.243,1483165
2014-05-08,31.488,31.525,30.851,31.172,1864530
2014-05-09,31.172,31.295,30.983,31.015,1146512
2014-05-12,31.153,31.281,30.935,31.281,1107390
2014-05-13,31.317,31.385,30.808,30.808,2870709
2014-05-14,31.233,31.601,30.989,31.558,3585849
2014-05-15,31.558,31.776,31.21,31.521,2606255
2014-05-16,31.528,31.968,31.251,31.968,1836948
2014-05-19,31.951,32.034,31.506,31.753,2191990
2014-05-20,31.826,31.964,31.623,31.913,3112110
2014-05-21,31.935,31.957,31.695,31.826,1083458
2014-05-22,31.964,32.773,31.911,32.627,4588270
2014-05-23,32.773,32.904,32.359,32.474,1968288
2014-05-26,32.627,32.842,32.468,32.591,943660
2014-05-27,32.5,32.76,32.424,32.7,1762963
2014-05-28,32.627,32.809,32.427,32.482,1051806
2014-05-29,32.391,32.766,32.136,32.766,1296895
2014-05-30,32.627,32.766,32.482,32.511,2864096
2014-06-02,32.627,32.773,32.35,32.773,1705761
2014-06-03,32.77,33.1,32.561,32.795,2410733
2014-06-04,32.664,32.781,32.249,32.76,1654996
2014-06-05,32.915,32.969,32.5,32.846,1943416
2014-06-06,32.936,33.625,32.846,33.625,3560633
2014-06-09,33.487,33.575,33.064,33.064,1657362
2014-06-10,33.141,33.581,33.075,33.4,2835359
2014-06-11,33.32,33.501,32.945,33.137,2929457
2014-06-12,32.92,33.665,32.92,33.665,2028867
2014-06-13,33.611,33.665,33.086,33.344,1109889
2014-06-16,33.064,33.127,32.577,32.809,4773160
2014-06-17,32.859,33.283,32.809,32.963,1733797
2014-06-18,33.032,33.2,32.991,33.064,2552052
2014-06-20,33.202,33.202,32.748,32.748,3760593
2014-06-23,32.773,33.202,32.693,33.202,3167076
2014-06-24,33.202,33.338,32.948,32.991,1183622
2014-06-25,33.064,33.064,32.271,32.337,3625031
2014-06-26,32.722,32.722,31.724,31.724,2503320
2014-06-27,31.761,32.439,31.724,32.408,1962032
2014-06-30,32.263,32.365,31.925,32.318,2425827
2014-07-01,32.03,32.19,31.826,31.826,1813871
2014-07-02,31.892,32.081,31.681,31.681,1949648
2014-07-03,31.753,32.03,31.623,31.673,1370071
2014-07-04,31.681,31.743,31.356,31.356,1738234
2014-07-07,31.463,31.549,31.281,31.281,1925622
2014-07-08,31.459,31.477,31.207,31.237,2032637
2014-07-09,31.237,31.389,31.237,31.353,1226657
2014-07-10,31.353,31.412,30.844,31.389,3263268
2014-07-11,31.385,31.528,31.185,31.404,6703944
2014-07-14,31.506,31.644,31.331,31.346,1205817
2014-07-15,31.499,31.856,31.353,31.79,2267378
2014-07-16,31.826,32.19,31.801,31.984,2519009
2014-07-17,32.045,32.103,31.717,32.039,1157693
2014-07-18,31.761,32.03,31.761,31.864,1143978
2014-07-21,32.03,32.03,31.553,31.864,1493669
2014-07-22,31.834,32.408,31.691,32.408,1397571
2014-07-23,32.408,32.408,32.157,32.394,1104428
2014-07-24,32.373,32.803,32.263,32.803,1249496
2014-07-25,32.598,32.912,32.598,32.912,969746
2014-07-28,32.912,33.062,32.773,32.955,1184526
2014-07-29,32.85,32.996,32.635,32.809,1654138
2014-07-30,32.627,32.809,32.045,32.045,2090743
2014-07-31,32.263,32.555,31.979,32.045,2362106
2014-08-01,32.045,32.337,31.804,32.19,3265682
2014-08-04,32.337,32.7,32.337,32.555,2899637
2014-08-05,32.66,32.748,32.482,32.657,2362392
2014-08-06,32.614,32.776,32.544,32.657,1908861
2014-08-07,32.685,32.7,32.271,32.511,1901987
2014-08-08,32.344,32.478,32.22,32.299,1888427
