Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-02-01,30.575,30.98,30.467,30.743,3404329
2017-02-02,30.605,30.812,30.2,30.2,1447806
2017-02-03,30.22,30.773,30.21,30.694,1913817
2017-02-06,30.714,31.622,30.714,31.286,2348154
2017-02-07,31.286,31.286,30.832,30.891,2023308
2017-02-08,30.891,31.118,30.694,30.743,2686453
2017-02-09,30.901,31.977,30.901,31.839,2080681
2017-02-10,32.076,33.043,32.066,32.865,6776422
2017-02-13,33.013,33.734,32.865,33.063,3081765
2017-02-14,33.26,33.477,32.678,33.063,2366994
2017-02-15,33.26,34.503,33.003,34.128,4070277
2017-02-16,34.05,34.503,33.605,34.484,5937786
2017-02-17,34.267,34.405,33.536,33.674,4000369
2017-02-20,33.803,33.921,33.428,33.447,871584
2017-02-21,33.447,34.73,33.447,34.632,3623105
2017-02-22,34.74,35.086,34.247,34.987,3720290
2017-02-23,34.79,35.115,34.503,34.503,1732975
2017-02-24,34.355,34.543,33.378,33.477,1837985
2017-02-27,33.477,33.911,33.013,33.211,1536510
2017-02-28,33.408,33.418,32.697,32.845,2413071
2017-03-01,32.984,34.948,32.984,34.938,3278466
2017-03-02,34.957,35.234,34.326,34.928,2397707
2017-03-03,34.494,34.711,34.148,34.148,2465451
2017-03-06,34.148,34.987,33.359,33.803,2515065
2017-03-07,33.674,33.892,32.915,32.915,2067347
2017-03-08,32.865,33.023,32.105,32.352,2300309
2017-03-09,32.539,32.855,31.977,32.421,2785238
2017-03-10,32.757,33.388,32.243,32.243,2026338
2017-03-13,32.243,33.082,32.214,33.013,1748760
2017-03-14,32.993,33.043,32.579,32.668,1922600
2017-03-15,32.451,32.559,32.076,32.095,2359941
2017-03-16,32.668,33.112,32.49,33.102,2809341
2017-03-17,33.063,33.526,33.063,33.25,5550772
2017-03-20,33.25,33.25,32.49,32.786,2007538
2017-03-21,32.796,33.674,32.796,32.984,2750490
2017-03-22,32.569,32.697,31.918,31.997,2441760
2017-03-23,32.174,32.51,31.641,32.224,1716658
2017-03-24,32.155,32.845,32.036,32.845,1128040
2017-03-27,32.224,32.539,31.967,32.47,982449
2017-03-28,32.747,32.747,32.293,32.697,830086
2017-03-29,32.845,32.915,32.036,32.569,1537307
2017-03-30,32.569,32.836,32.026,32.026,1851020
2017-03-31,32.056,32.342,31.641,31.641,1962947
2017-04-03,31.799,32.609,31.74,32.569,877272
2017-04-04,32.461,33.359,32.303,33.112,1787532
2017-04-05,33.181,33.546,33.023,33.359,1891320
2017-04-06,33.112,33.556,32.766,33.546,1515599
2017-04-07,33.27,33.359,32.727,32.964,1762612
2017-04-10,33.063,33.23,32.757,32.757,1177474
2017-04-11,32.609,33.132,32.174,32.47,1580220
2017-04-12,32.47,32.737,31.483,31.582,2086214
2017-04-13,31.582,31.868,31.296,31.543,2050616
2017-04-18,31.878,32.253,31.701,31.78,3170672
2017-04-19,32.066,32.806,31.957,32.776,2487252
2017-04-20,32.776,32.974,32.382,32.757,1905850
2017-04-21,32.865,33.043,32.026,32.224,1027874
2017-04-24,32.766,33.023,32.312,32.747,2333959
2017-04-25,32.688,33.892,32.688,33.724,2955901
2017-04-26,33.734,34.79,33.467,34.573,3947996
2017-04-27,34.395,35.629,34.385,35.372,3374002
2017-04-28,35.273,35.53,34.494,34.829,2013939
2017-05-02,34.839,35.096,34.513,35.096,1519110
2017-05-04,35.086,36.458,35.046,36.023,5019529
2017-05-05,35.747,36.152,35.609,36.063,2164980
2017-05-08,36.073,36.359,35.017,35.234,2299843
2017-05-09,35.283,36.803,35.214,36.803,3046329
2017-05-10,36.517,36.744,35.313,35.589,3263863
2017-05-11,35.629,36.359,34.888,34.948,2012042
2017-05-12,35.086,35.481,34.74,35.323,1715751
2017-05-15,35.53,35.964,35.106,35.333,1326443
2017-05-16,35.333,35.619,34.059,34.938,2989846
2017-05-17,34.79,35.017,34.119,34.385,2840547
2017-05-18,34.247,34.523,33.625,34.099,1490813
2017-05-19,34.099,34.464,33.823,34.099,2179330
2017-05-22,34.513,35.224,34.207,34.987,2202809
2017-05-23,34.987,35.125,33.98,34.128,1685906
2017-05-24,34.099,35.698,33.852,35.698,3394589
2017-05-25,35.865,36.359,35.411,35.579,2858462
2017-05-26,35.441,36.014,35.165,35.629,2250925
2017-05-29,35.53,35.698,35.184,35.254,452718
2017-05-30,35.115,35.402,34.592,34.77,1069824
2017-05-31,34.76,36.033,34.661,36.033,7067456
2017-06-01,35.935,35.935,34.8,34.8,2340867
2017-06-02,35.125,35.461,34.938,35.303,1556958
2017-06-05,35.303,35.52,34.8,35.184,1821833
2017-06-06,34.879,35.698,34.77,35.471,1717601
2017-06-07,35.402,36.27,35.342,35.481,2379412
2017-06-08,35.342,36.112,35.254,36.112,1743233
2017-06-09,36.023,36.754,35.333,35.382,2281220
2017-06-12,35.382,35.49,34.276,34.276,1905511
2017-06-13,34.573,35.086,34.089,34.948,1784797
2017-06-14,35.027,35.303,34.148,34.188,2116727
2017-06-16,34.316,34.967,34.257,34.642,3502860
2017-06-19,34.839,35.372,34.819,35.362,840247
2017-06-20,35.352,35.352,33.921,34.099,2517195
2017-06-21,34.069,34.326,33.763,34.089,2127306
2017-06-22,34.099,34.336,33.753,33.931,1052162
2017-06-23,33.901,34.158,33.339,33.556,1420954
2017-06-26,33.556,34.819,33.536,34.405,1879384
2017-06-27,34.306,34.977,34.247,34.296,1512118
2017-06-28,34.296,34.415,33.714,34.178,1863257
2017-06-29,34.346,34.592,33.98,34.385,1567925
2017-06-30,34.069,34.513,33.813,34.01,1387948
2017-07-03,34.01,35.007,33.911,35.007,933114
2017-07-04,34.592,34.632,34.05,34.05,1443024
2017-07-05,34,34.375,33.961,34.069,1377108
2017-07-06,34.05,34.642,33.98,34.553,1404836
2017-07-07,34.454,34.582,34.296,34.316,824003
2017-07-10,34.543,34.632,33.98,34.198,847358
2017-07-11,34.099,34.484,33.99,34.247,1271420
2017-07-12,34.237,34.928,34.237,34.642,1528760
2017-07-13,34.563,34.711,34.217,34.346,1723109
2017-07-14,34.346,34.494,33.971,34.395,1125537
2017-07-17,34.425,35.214,34.425,35.214,2553629
2017-07-18,35.056,35.431,34.77,35.135,1837763
2017-07-19,35.145,35.727,35.086,35.54,3585436
2017-07-20,35.54,35.944,35.273,35.382,2278966
2017-07-21,35.273,35.668,34.888,35.333,2412192
2017-07-24,35.333,35.905,35.244,35.629,1840661
2017-07-25,35.53,35.787,35.352,35.629,2541319
2017-07-26,35.727,36.014,35.54,35.826,873238
2017-07-27,35.648,35.925,35.569,35.925,1140318
2017-07-28,35.678,36.25,35.49,36.25,928106
2017-07-31,36.073,36.606,36.073,36.349,2350846
2017-08-01,36.319,36.941,36.319,36.793,1525497
2017-08-02,36.675,36.961,35.421,35.52,3314996
2017-08-03,35.54,35.796,35.046,35.046,2655928
2017-08-04,35.096,35.826,35.096,35.382,2771325
2017-08-07,35.441,35.648,35.263,35.648,999485
2017-08-08,35.648,36.448,35.392,36.448,1515601
2017-08-09,36.241,36.339,35.757,36.25,2071903
2017-08-10,35.994,36.379,35.411,35.431,1936269
2017-08-11,35.333,35.629,35.313,35.402,1494840
2017-08-14,35.5,35.925,35.402,35.52,1096934
2017-08-16,35.53,35.599,35.086,35.086,1690491
2017-08-17,35.086,35.175,34.592,34.76,1147978
2017-08-18,34.543,34.76,34.296,34.652,1200299
2017-08-21,34.592,34.928,34.346,34.928,424040
2017-08-22,34.908,34.977,34.454,34.543,946656
2017-08-23,34.573,34.8,34.188,34.632,812898
2017-08-24,34.642,35.372,34.494,35.323,1530913
2017-08-25,35.51,35.668,35.165,35.52,922711
2017-08-28,35.727,36.359,35.392,36.329,1791561
2017-08-29,36.231,36.329,35.569,35.599,1743086
2017-08-30,35.905,36.912,35.826,36.418,2552719
2017-08-31,36.408,36.813,35.787,36.201,1682740
2017-09-01,36.053,36.418,35.757,36.418,852178
2017-09-04,35.826,36.329,35.796,36.033,734905
2017-09-05,36.152,36.448,35.787,36.033,985265
2017-09-06,35.727,36.073,35.688,35.826,927033
2017-09-07,35.747,36.083,35.056,35.333,2043828
2017-09-08,35.234,35.658,35.106,35.273,1301659
2017-09-11,35.431,35.668,35.046,35.046,1674398
2017-09-12,35.175,35.51,34.257,34.454,2324350
2017-09-13,34.553,34.78,34.099,34.395,2284824
2017-09-14,34.444,34.829,34.444,34.829,1618670
2017-09-15,34.77,34.938,34.089,34.296,5769487
2017-09-18,34.434,34.888,34.434,34.79,1139355
2017-09-19,34.79,35.53,34.721,35.283,1744137
2017-09-20,35.313,35.51,34.681,35.027,624281
2017-09-21,35.027,35.333,34.839,35.214,1218447
2017-09-22,35.036,35.52,34.977,35.194,1895064
2017-09-25,35.145,35.421,34.888,34.888,558919
2017-09-26,34.839,34.987,34.306,34.543,682801
2017-09-27,34.533,34.908,34.148,34.148,1055581
2017-09-28,34.385,34.642,34.099,34.188,826612
2017-09-29,34.188,35.056,34.158,34.869,1279455
2017-10-02,35.135,35.283,34.642,34.948,1366997
2017-10-03,34.938,35.125,34.681,34.839,895589
2017-10-04,34.76,35.194,34.602,34.74,1536432
2017-10-05,34.612,34.987,34.434,34.809,988864
2017-10-06,34.839,34.859,34.198,34.227,1753410
2017-10-09,34.326,34.622,34.316,34.523,803427
2017-10-10,34.888,35.451,34.869,35.451,1969515
2017-10-11,35.461,36.418,35.382,36.132,3145063
2017-10-12,36.221,36.517,36.053,36.359,2193452
2017-10-13,36.25,36.507,36.083,36.112,1588754
2017-10-16,36.142,36.655,35.984,35.984,1582157
2017-10-17,36.043,36.596,36.004,36.319,2005562
2017-10-18,36.25,36.497,36.023,36.023,1155734
2017-10-19,36.221,37.06,36.073,36.902,4129919
2017-10-20,37.01,37.01,36.468,36.665,1723364
2017-10-23,36.606,36.783,36.191,36.191,1408153
2017-10-24,36.211,36.596,35.589,35.638,1791587
2017-10-25,35.609,36.171,35.609,36.112,1101473
2017-10-26,36.004,36.201,35.579,35.688,784632
2017-10-27,35.777,36.862,35.727,36.379,1852314
2017-10-30,36.418,38.027,36.418,37.899,3313339
2017-10-31,37.721,38.323,37.504,38.244,2504471
2017-11-02,38.175,38.392,37.297,37.306,2160695
2017-11-03,37.405,37.859,37.218,37.514,2012506
2017-11-06,37.494,38.688,37.494,38.54,2236335
2017-11-07,38.737,39.961,38.737,39.379,4691493
2017-11-08,39.379,39.517,39.004,39.28,1978754
2017-11-09,39.113,39.33,38.145,38.343,3489469
2017-11-10,38.274,38.53,37.415,38.264,2309028
2017-11-13,38.501,39.744,38.491,39.251,2371807
2017-11-14,39.478,39.843,39.024,39.537,2279923
2017-11-15,39.399,39.567,38.836,39.083,2074242
2017-11-16,39.28,39.794,39.191,39.478,4093300
2017-11-17,39.458,40.366,39.458,40.238,1514076
2017-11-20,39.902,40.731,39.794,40.711,1128341
2017-11-21,40.583,41.146,40.524,40.899,1960732
2017-11-22,40.761,41.294,40.711,41.294,1369438
2017-11-23,41.057,41.777,40.958,41.649,1183403
2017-11-24,41.471,41.698,41.116,41.452,2404345
2017-11-27,41.274,42.33,41.274,41.945,1746173
2017-11-28,41.827,42.429,41.708,42.34,2035734
2017-11-29,42.448,42.833,41.313,41.452,2110088
2017-11-30,41.402,42.33,41.402,41.748,3163476
2017-12-01,41.501,41.975,40.652,41.422,1963682
2017-12-04,41.244,41.679,40.8,41.067,1710653
2017-12-05,40.948,41.432,40.81,41.067,1321908
2017-12-06,40.465,40.85,40.07,40.07,2823222
2017-12-07,40.03,40.899,40.021,40.731,2184606
2017-12-08,40.613,41.54,40.613,41.422,2331224
2017-12-11,41.363,41.531,41.057,41.471,1212696
2017-12-12,41.402,41.876,41.284,41.718,2028112
2017-12-13,41.521,41.827,41.274,41.787,1129393
2017-12-14,41.728,42.439,41.649,42.439,1992243
2017-12-15,42.409,42.685,42.093,42.685,6174002
2017-12-18,42.488,42.922,42.488,42.893,1623165
2017-12-19,42.764,43.11,42.557,42.636,1231483
2017-12-20,42.439,43.623,42.29,43.366,2548850
2017-12-21,43.287,43.317,42.843,43.228,1560487
2017-12-22,43.021,43.268,42.626,42.685,926395
2017-12-27,42.646,43.722,42.646,43.722,1175071
2017-12-28,43.327,44.146,43.159,44.146,1772595
2017-12-29,43.909,44.097,43.544,43.731,1212125
2018-01-03,43.524,43.682,42.241,42.774,2016523
2018-01-04,42.784,43.672,42.784,43.475,3367835
2018-01-05,43.277,43.761,43.06,43.692,4688551
2018-01-08,43.771,44.63,43.771,44.501,3436650
2018-01-09,44.412,44.59,44.176,44.462,3725274
2018-01-10,44.412,44.412,43.8,44.166,2516075
2018-01-11,44.116,44.906,44.027,44.906,3839554
2018-01-12,44.659,45.202,44.57,44.896,1121889
2018-01-15,44.758,45.103,44.333,44.906,1797841
2018-01-16,44.62,46.169,44.62,45.853,2818329
2018-01-17,45.498,46.218,45.449,45.745,1883579
2018-01-18,45.755,46.14,45.518,45.893,1768628
2018-01-19,45.755,46.189,45.557,45.656,1001337
2018-01-22,45.843,46.041,45.616,45.804,1745665
2018-01-23,45.982,46.386,45.873,46.317,2326377
2018-01-24,46.149,46.978,46.11,46.969,1524150
2018-01-25,46.781,46.969,45.745,45.824,2716917
2018-01-26,45.893,46.288,45.182,45.301,1017012
2018-01-29,45.311,45.774,44.847,45.35,1463912
2018-01-30,44.847,45.478,44.847,45.468,2649784
2018-01-31,45.439,45.824,45.014,45.064,1717766
2018-02-01,45.222,45.656,44.185,44.452,2018749
2018-02-02,44.274,44.768,43.919,44.412,1862689
2018-02-05,43.929,44.491,43.682,44.116,1144167
2018-02-06,42.537,43.317,42.439,42.606,3345892
2018-02-07,42.606,43.81,42.596,43.613,3102140
2018-02-08,43.455,43.702,42.31,42.31,1947495
2018-02-09,42.152,42.725,41.886,42.073,1813356
2018-02-12,42.35,43.514,42.35,42.823,1475604
2018-02-13,42.962,43.406,42.715,42.725,1758229
2018-02-14,42.932,43.179,42.142,42.804,1712777
2018-02-15,43.179,43.583,42.488,42.488,1247178
2018-02-16,43.09,43.09,41.323,41.412,1938365
2018-02-19,41.452,42.34,41.452,42.212,1211531
2018-02-20,41.896,42.439,41.767,42.439,706595
2018-02-21,42.271,42.606,42.152,42.34,1420297
2018-02-22,41.896,43.722,41.896,43.445,2526591
2018-02-23,43.287,43.791,42.833,43.208,1518744
2018-02-26,43.416,43.879,42.942,43.425,2097451
2018-02-27,43.337,44.205,43.248,43.534,1737908
2018-02-28,42.981,43.524,42.399,42.508,3362825
2018-03-01,42.251,42.498,41.343,41.846,2298479
2018-03-02,41.452,41.896,41.254,41.649,2389818
2018-03-05,41.452,42.705,41.373,42.705,1450453
2018-03-06,43.08,43.169,42.034,42.034,2040113
2018-03-07,41.649,42.439,41.481,42.32,2101114
2018-03-08,42.409,42.439,39.813,40.119,4929827
2018-03-09,40.129,40.948,38.866,40.672,5444683
2018-03-12,40.879,41.827,40.672,41.738,3185080
2018-03-13,41.738,41.836,41.027,41.205,2658857
2018-03-14,41.402,41.531,40.721,41.392,1977284
2018-03-15,41.392,41.649,39.932,40.267,1818322
2018-03-16,40.465,40.465,39.31,39.715,6108174
2018-03-19,39.478,39.902,39.182,39.478,1093444
2018-03-20,39.468,40.938,39.458,40.84,1775602
2018-03-21,40.721,41.945,40.662,41.945,3395772
2018-03-22,41.708,42.389,40.356,40.356,2362734
2018-03-23,39.971,40.613,39.537,40.149,1843700
2018-03-26,40.297,40.544,39.636,39.971,1573343
2018-03-27,40.445,40.859,39.971,40.07,1577893
2018-03-28,39.774,39.971,39.28,39.33,2932023
2018-03-29,39.892,40.09,39.369,39.912,1878859
2018-04-03,39.794,40.366,39.478,39.863,2117250
2018-04-04,39.813,39.823,38.56,38.797,2198464
2018-04-05,39.488,39.596,38.915,39.221,1025921
2018-04-06,39.221,39.261,38.402,38.846,1686343
2018-04-09,38.984,39.774,38.846,39.182,3979822
2018-04-10,39.576,39.882,38.471,39.29,4953374
2018-04-11,39.201,39.971,39.034,39.468,2888264
2018-04-12,39.438,41.007,39.28,40.711,2586108
2018-04-13,40.711,40.909,40.287,40.711,2122313
2018-04-16,40.484,40.81,40.099,40.317,724517
2018-04-17,40.465,41.126,40.455,41.126,2391722
2018-04-18,40.968,41.432,40.247,41.106,2683853
2018-04-19,40.958,41.866,40.919,41.077,2320690
2018-04-20,40.958,41.402,40.307,40.307,920395
2018-04-23,40.198,41.037,40.119,40.721,1597026
2018-04-24,40.8,41.55,40.623,40.623,3200508
2018-04-25,40.563,40.83,40.099,40.356,1501308
2018-04-26,40.386,41.452,40.386,41.363,1395086
2018-04-27,41.402,41.639,40.613,40.869,1361148
2018-04-30,40.711,41.491,40.711,41.294,890898
2018-05-02,41.294,41.827,40.978,41.531,914981
2018-05-04,41.313,41.432,40.099,40.099,1857826
2018-05-07,40.317,40.455,39.349,39.399,1002843
2018-05-08,39.34,40.909,39.34,40.83,1551200
2018-05-09,40.83,41.787,40.692,41.501,1929125
2018-05-10,41.846,41.925,41.215,41.491,1897234
2018-05-11,41.422,41.866,41.077,41.866,1320268
2018-05-14,41.659,41.945,41.264,41.886,1359515
2018-05-15,41.708,41.846,40.701,40.998,1322617
2018-05-16,40.8,40.909,39.991,40.632,1818880
2018-05-17,40.287,40.889,39.724,39.971,1614365
2018-05-18,39.882,40.277,39.724,40.139,1812573
2018-05-21,40.03,41.096,40.03,40.909,2187954
2018-05-22,40.82,41.274,40.455,40.642,2686525
2018-05-23,40.366,40.376,39.379,39.724,1389593
2018-05-24,39.872,40.218,38.422,38.422,1946906
2018-05-25,38.491,39.142,38.441,38.836,2614323
2018-05-28,38.767,39.428,38.007,38.422,742604
2018-05-29,38.254,38.609,37.188,38.589,2334277
2018-05-30,38.195,38.195,37.05,37.05,9387585
2018-06-01,37.109,37.583,36.596,37.504,3033418
2018-06-04,37.701,38.826,37.681,38.205,1714765
2018-06-05,38.205,38.915,37.879,38.728,2076644
2018-06-06,39.014,39.043,38.126,38.58,1951773
2018-06-07,38.964,39.655,38.629,39.527,1325194
2018-06-08,39.093,39.576,38.767,38.984,1963666
2018-06-11,39.004,39.586,38.925,39.172,1051479
2018-06-12,39.172,39.872,39.142,39.616,1671206
2018-06-13,39.616,39.675,39.27,39.557,2742263
2018-06-14,39.478,39.833,39.182,39.478,1943967
2018-06-15,39.478,39.675,38.599,38.639,6136454
2018-06-18,38.501,38.57,37.227,37.326,1655479
2018-06-19,37.079,37.267,36.655,37.198,1926767
2018-06-20,37.129,38.471,37.129,37.918,1685543
2018-06-21,37.869,38.145,37.01,37.366,2027209
2018-06-22,37.425,37.672,37.158,37.405,1169249
2018-06-25,37.148,37.968,37.079,37.247,2005613
2018-06-26,37.158,37.78,37.03,37.129,3015762
2018-06-27,37.01,37.326,36.675,36.764,1083860
2018-06-28,36.546,36.665,35.629,35.678,2038943
2018-06-29,35.846,36.507,35.717,36.507,2073781
2018-07-02,35.767,36.359,35.402,36.319,1609566
2018-07-03,36.369,37.741,36.369,37.602,1633522
2018-07-04,37.445,37.899,37.445,37.899,915113
2018-07-05,37.533,38.126,37.415,37.652,1127077
2018-07-06,37.711,37.849,37.583,37.701,1703932
2018-07-09,37.948,38.205,37.405,37.425,1705864
2018-07-10,37.415,38.659,37.158,38.293,1733127
2018-07-11,38.293,38.432,37.859,38.264,1375057
2018-07-12,38.254,39.043,38.096,38.777,1728335
2018-07-13,39.162,39.162,37.731,37.889,1425953
2018-07-16,37.76,38.056,37.07,37.07,667705
2018-07-17,37.277,37.445,36.517,36.912,2344328
2018-07-18,36.991,37.464,36.369,36.655,977360
2018-07-19,36.458,37.474,36.319,37.218,1287574
2018-07-20,37.05,38.432,36.931,38.382,1469363
2018-07-23,38.441,39.369,38.303,38.994,1483636
2018-07-24,39.142,40.317,39.113,40.238,1476585
2018-07-25,40.208,40.317,39.754,40.021,1104871
2018-07-26,40.021,41.017,39.724,40.741,1044853
2018-07-27,40.672,40.958,40.139,40.701,735585
2018-07-30,40.494,41.432,40.149,41.323,1510558
2018-07-31,41.057,41.718,40.83,41.155,1760000
2018-08-01,41.304,41.452,40.879,41.452,2217733
2018-08-02,41.165,41.609,40.85,41.284,1020815
2018-08-03,41.155,41.412,40.474,40.909,1004464
2018-08-06,40.958,41.57,40.376,41.57,1022514
2018-08-07,41.68,41.77,41.09,41.51,1928990
2018-08-08,41.67,41.8,40.18,40.18,3768786
2018-08-09,40.45,41.1,40.19,41.1,1392249
2018-08-10,40.53,40.65,39.51,39.61,1877499
2018-08-13,39.66,40.28,39.16,39.85,2485717
2018-08-14,39.94,40.34,39.07,39.42,1366862
2018-08-16,39.08,40.48,39.08,40.31,1952673
2018-08-17,40.3,40.31,39.13,39.15,1638479
2018-08-20,39.45,40.34,39.45,39.82,1643239
2018-08-21,39.8,41.4,39.8,41.1,2034699
2018-08-22,41,42,40.59,41.64,2084057
2018-08-23,41.63,43.02,41.24,42.48,6811034
2018-08-24,42.48,43.08,42.19,42.27,2833143
2018-08-27,42.41,43.59,42.41,43.25,1619819
2018-08-28,43.05,44.25,42.66,43.69,3737208
2018-08-29,43.3,43.98,42.64,42.65,5572253
2018-08-30,42.58,42.99,42.34,42.5,3326273
2018-08-31,42.5,42.89,42.13,42.2,3320625
2018-09-03,42.2,42.99,42.2,42.74,1328682
2018-09-04,42.85,43.34,41.3,41.9,2647782
2018-09-05,41.9,42.44,41.35,41.4,3378666
2018-09-06,41.25,41.98,41.25,41.7,2172522
2018-09-07,41.67,42.09,40.65,41.08,1971475
2018-09-10,41.08,41.86,41.08,41.8,1298096
2018-09-11,41.95,42,40.67,41.02,2782626
2018-09-12,41.1,41.17,39.58,39.58,3240320
2018-09-13,39.61,40.32,39.61,39.96,1965060
2018-09-14,40.34,40.55,39.63,40.5,1541474
2018-09-17,40.5,40.82,39.69,39.86,1533518
2018-09-18,39.78,41.19,39.78,40.6,2234082
2018-09-19,40.86,42.32,40.84,42.1,2652891
2018-09-20,41.99,42.49,41.81,41.86,2604768
2018-09-21,42.19,42.38,41.29,41.5,17006912
2018-09-24,41.5,41.79,41.09,41.49,1686264
2018-09-25,41.49,42.7,41.38,42.54,1911081
2018-09-26,42.54,42.98,42.26,42.94,1564593
2018-09-27,42.87,43.22,42.32,43.03,3142048
2018-09-28,42.6,43.18,41.74,42.9,3590871
