Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-11-21,117.5,117.98,116.05,116.3,437989
2017-11-22,116.63,117.07,114.08,115.77,572581
2017-11-23,114.75,118.37,114.75,118.13,323241
2017-11-24,117.69,118.95,114.61,114.9,347285
2017-11-27,115.24,119.43,114.75,118.13,582949
2017-11-28,118.37,118.9,114.32,117.26,530220
2017-11-29,117.65,118.61,111.14,111.86,582090
2017-11-30,112.25,112.25,106.56,106.85,1560605
2017-12-01,108,108.58,102.89,102.89,1208524
2017-12-04,103.52,107.33,101.2,104.05,811699
2017-12-05,104.15,107.76,103.18,106.94,567242
2017-12-06,106.94,109.88,104.72,109.88,1131095
2017-12-07,109.59,110.08,106.07,107.71,945527
2017-12-08,108.63,109.3,106.46,107.09,368013
2017-12-11,107.38,107.67,98.745,98.745,1051162
2017-12-12,97.878,101.25,96.672,101.2,1350983
2017-12-13,101.25,103.42,100.05,101.45,655136
2017-12-14,101.2,102.99,100.77,102.46,591008
2017-12-15,101.3,103.86,100.43,102.41,1526881
2017-12-18,102.84,104.63,102.17,104.53,533848
2017-12-19,104.63,106.41,104.29,105.16,486047
2017-12-20,105.59,106.07,103.04,103.86,360643
2017-12-21,104.39,107.04,104.34,106.89,461017
2017-12-22,106.89,107.91,106.56,107.18,203117
2017-12-27,107.52,109.59,107.13,108.97,294395
2017-12-28,108.49,108.97,105.5,105.5,428401
2017-12-29,105.69,106.36,102.22,102.22,535155
2018-01-03,102.99,104.72,100.53,101.73,942285
2018-01-04,103.08,104.68,102.12,103.18,977966
2018-01-05,102.7,102.84,101.54,102.84,1044555
2018-01-08,103.57,106.65,102.89,106.46,557608
2018-01-09,106.94,107.23,102.84,103.18,852486
2018-01-10,103.42,103.66,101.45,102.27,556024
2018-01-11,103.18,103.95,101.59,103.23,815466
2018-01-12,103.66,104.82,102.55,103.66,739735
2018-01-15,102.7,103.81,102.27,102.89,327864
2018-01-16,102.89,105.74,102.22,105.5,967977
2018-01-17,105.45,106.94,104.48,106.03,838315
2018-01-18,106.27,106.56,104.68,104.87,649149
2018-01-19,105.5,105.78,103.62,104.92,831824
2018-01-22,103.57,108.44,103.52,108,888725
2018-01-23,108.68,110.12,106.7,108.97,984676
2018-01-24,109.06,109.06,106.8,107.33,543719
2018-01-25,106.07,106.07,101.49,101.69,1570411
2018-01-26,102.8,105.64,101.98,105.54,992450
2018-01-29,105.11,105.59,104.34,105.45,579359
2018-01-30,104.63,105.54,102.94,104,904515
2018-01-31,103.66,105.54,102.46,104.63,577968
2018-02-01,105.35,105.5,101.69,104.05,609463
2018-02-02,101.88,103.04,99.469,99.469,1708270
2018-02-05,99.324,101.06,96.769,101.06,1193064
2018-02-06,95.853,99.131,92.747,95.467,2449251
2018-02-07,97.781,98.07,95.158,97.106,1422206
2018-02-08,96.865,96.865,91.436,91.629,1641147
2018-02-09,91.166,93.422,89.951,90.163,1502467
2018-02-12,91.59,92.902,91.147,91.648,624460
2018-02-13,91.995,93.056,91.995,92.902,799031
2018-02-14,93.442,94.232,92.747,93.692,901924
2018-02-15,93.692,94.387,90.915,90.915,843891
2018-02-16,92.053,92.053,90.375,90.838,617371
2018-02-19,90.742,91.995,90.009,90.626,300748
2018-02-20,90.645,92.285,89.893,92.092,316011
2018-02-21,92.265,92.265,89.99,92.092,673524
2018-02-22,91.166,91.166,88.234,89.893,1114683
2018-02-23,90.24,91.667,89.43,89.681,931071
2018-02-26,90.838,92.246,90.221,90.549,537172
2018-02-27,90.915,98.697,88.929,95.274,3022006
2018-02-28,95.235,95.467,92.825,93.075,1415492
2018-03-01,93.017,94.445,92.092,92.439,1325454
2018-03-02,91.995,93.287,90.761,91.802,558466
2018-03-05,89.218,91.802,88.35,89.315,1261229
2018-03-06,90.067,91.127,88.929,90.645,713276
2018-03-07,89.411,90.53,88.292,90.53,1054330
2018-03-08,90.645,90.645,88.331,88.717,711893
2018-03-09,88.813,90.645,87.077,90.645,785956
2018-03-12,91.61,92.96,90.684,92.342,515571
2018-03-13,92.574,93.075,90.838,91.34,774741
2018-03-14,90.684,91.07,88.504,88.504,990718
2018-03-15,88.813,89.237,87.656,87.945,913712
2018-03-16,87.772,88.273,85.11,85.284,2981940
2018-03-19,85.284,86.692,84.57,84.57,351382
2018-03-20,84.319,84.937,82.545,83.162,957038
2018-03-21,83.066,87.926,83.066,87.444,1648002
2018-03-22,86.807,87.135,85.014,85.207,619714
2018-03-23,83.895,84.204,82.294,82.931,1321008
2018-03-26,83.259,84.281,82.641,83.895,480045
2018-03-27,83.895,85.438,83.143,83.143,446900
2018-03-28,82.719,82.892,79.999,80.616,921779
2018-03-29,81.542,81.851,80.346,81.118,823373
2018-04-03,81.253,85.612,81.099,84.339,1201116
2018-04-04,84.281,84.763,82.776,82.776,817248
2018-04-05,83.895,87.367,83.895,86.325,835605
2018-04-06,86.325,89.932,85.882,89.469,799157
2018-04-09,89.469,90.626,86.325,87.135,956121
2018-04-10,89.97,89.97,85.303,85.862,1147063
2018-04-11,85.631,86.788,84.57,86.229,1093075
2018-04-12,86.19,88.042,86.036,88.042,564814
2018-04-13,88.138,88.909,87.752,87.752,427075
2018-04-16,88.504,88.717,87.251,88.196,295838
2018-04-17,88.061,88.389,84.377,84.821,988280
2018-04-18,84.859,85.303,83.992,85.303,855778
2018-04-19,84.956,86.364,84.956,85.862,607478
2018-04-20,86.055,87.656,84.763,84.763,670864
2018-04-23,85.072,86.306,84.744,85.766,353120
2018-04-24,85.689,86.248,84.107,84.107,900221
2018-04-25,84.107,84.512,82.641,83.606,592898
2018-04-26,83.316,86.749,82.506,86.749,408330
2018-04-27,86.788,87.367,86.017,86.653,362909
2018-04-30,86.981,88.273,85.843,86.499,309052
2018-05-02,86.711,86.711,84.165,84.165,729752
2018-05-04,83.124,83.702,80.231,80.79,1100832
2018-05-07,82.179,82.198,78.591,78.591,418898
2018-05-08,78.591,79.749,78.591,79.363,1187026
2018-05-09,79.363,83.606,78.823,83.413,925857
2018-05-10,83.413,83.432,79.112,81.87,1147419
2018-05-11,82.198,83.702,81.542,83.413,547662
2018-05-14,83.413,84.609,82.101,84.281,295607
2018-05-15,84.011,84.377,82.121,82.198,602704
2018-05-16,82.506,83.374,80.964,81.291,602981
2018-05-17,80.925,84.724,80.636,83.336,745701
2018-05-18,83.451,83.606,80.424,81.002,418979
2018-05-21,81.195,83.124,80.616,83.124,636967
2018-05-22,82.931,82.931,80.269,80.269,805241
2018-05-23,80.038,80.867,78.861,79.729,543533
2018-05-24,80.134,82.391,80.134,81.619,588510
2018-05-25,82.217,82.854,80.289,81.176,624759
2018-05-28,82.159,82.699,81.176,82.699,232175
2018-05-29,81.986,82.063,78.977,79.054,1002225
2018-05-30,78.842,80.019,77.878,78.591,2485027
2018-06-01,78.591,79.401,77.492,79.054,525611
2018-06-04,79.729,81.195,79.286,80.308,443086
2018-06-05,81.484,83.664,81.041,83.664,976583
2018-06-06,83.683,87.27,83.259,85.342,1866399
2018-06-07,86.788,87.212,83.799,84.377,791301
2018-06-08,83.895,84.724,82.931,84.242,822296
2018-06-11,84.358,84.763,82.101,82.101,543567
2018-06-12,82.275,83.992,81.291,83.895,532996
2018-06-13,83.895,83.895,81.87,82.738,669763
2018-06-14,82.256,82.776,81.388,82.275,650509
2018-06-15,82.371,82.545,80.732,81.176,1870142
2018-06-18,81.388,82.641,78.688,79.074,472137
2018-06-19,78.109,79.382,77.338,77.878,969985
2018-06-20,78.707,80.385,78.707,79.363,567227
2018-06-21,79.691,81.33,78.611,80.038,1007446
2018-06-22,80.327,81.156,79.228,79.845,1029547
2018-06-25,79.266,80.771,79.093,79.556,319957
2018-06-26,79.363,81.754,79.344,80.655,535097
2018-06-27,80.327,80.713,78.418,79.363,502197
2018-06-28,79.074,81.291,78.302,79.556,725392
2018-06-29,80.713,81.195,80.038,81.06,631912
2018-07-02,79.884,80.308,78.881,78.881,278968
2018-07-03,79.151,81.002,79.151,80.983,364233
2018-07-04,80.327,84.146,80.231,84.146,425128
2018-07-05,83.799,84.551,81.002,81.002,542192
2018-07-06,81.311,82.603,80.674,81.774,568909
2018-07-09,82.873,82.873,79.749,80.346,344050
2018-07-10,80.809,81.812,79.922,81.311,456223
2018-07-11,81.195,81.195,79.556,79.556,425889
2018-07-12,79.922,80.038,78.09,78.302,560874
2018-07-13,79.228,79.266,78.109,79.054,406183
2018-07-16,79.074,79.575,78.225,78.225,285473
2018-07-17,78.881,81.002,78.148,80.886,665803
2018-07-18,81.002,81.426,80.443,81.06,551397
2018-07-19,81.2,83.7,81.1,83.7,892386
2018-07-20,84.3,87.94,83.7,87,1939210
2018-07-23,87.22,90.5,86.62,89.6,780526
2018-07-24,89.62,91.6,88.72,90.68,734660
2018-07-25,90.7,93.4,88.36,92.9,760181
2018-07-26,93,95.02,92.5,94.48,923020
2018-07-27,94.96,94.96,92.86,93.26,389117
2018-07-30,93.32,95.44,92.9,95.36,524570
2018-07-31,95.3,95.3,92.46,92.64,765830
2018-08-01,93,93.46,91.8,93.06,503726
2018-08-02,93.06,93.34,91.52,91.74,587493
2018-08-03,91.92,93.98,91.92,93.78,430967
2018-08-06,93.66,93.78,92.08,93.3,286676
2018-08-07,93.46,93.8,92.06,93.08,401038
2018-08-08,93.18,93.46,92.6,93.18,448907
2018-08-09,93.02,94.38,92.48,94.38,386742
2018-08-10,93.1,93.9,91.6,92,979478
2018-08-13,92,96.48,90.42,95.32,1519132
2018-08-14,96,98.36,95.66,97.8,938690
2018-08-16,97,98.48,95.46,98.1,1297209
2018-08-17,98.2,98.34,94.8,95.72,768349
2018-08-20,95.98,98.96,95.9,97.6,591985
2018-08-21,97.98,97.98,96.48,97.14,619816
2018-08-22,97.14,99.2,96.74,98.2,836860
2018-08-23,98.14,99.26,96.66,96.66,758480
2018-08-24,96.6,98.52,95.7,98.48,475559
2018-08-27,98.5,99.9,98.5,99.2,491754
2018-08-28,99.2,101,97.34,100,721639
2018-08-29,99.98,101.85,98.82,100.65,672683
2018-08-30,100.9,101.55,97.54,98.7,1008602
2018-08-31,97.7,99.6,96.5,98.24,821678
2018-09-03,98.5,100.7,98.14,99.6,398767
2018-09-04,100,101,97.9,98.12,566748
2018-09-05,98.2,102.9,97.2,102,1068381
2018-09-06,101.9,102.4,99.74,101.15,1071951
2018-09-07,101.15,103.6,100.6,102.35,779194
2018-09-10,103,103.8,100.5,101.75,446887
2018-09-11,102.2,104.85,101.8,104.85,1208048
2018-09-12,104.85,105.95,102.55,104.25,1553331
2018-09-13,105,106.5,102.4,103.4,913406
2018-09-14,104.15,104.15,99.42,99.42,642148
2018-09-17,99.2,101.3,98.8,100.45,1056527
2018-09-18,100.5,101.7,99.82,100.1,849808
2018-09-19,101.1,101.15,97,98.5,1500352
2018-09-20,99,99.34,96.5,97,1292085
2018-09-21,97.94,99.28,96.2,97.64,7331558
2018-09-24,97.66,101.3,97.66,100.65,928084
2018-09-25,100.8,104.85,100.15,100.15,1157829
2018-09-26,100.3,100.65,97.34,100.15,920706
2018-09-27,100.2,102.4,99.3,102.15,1040904
2018-09-28,101,102.55,99.16,101,802304
